Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_CLAIM_COVERAGE_SK_R,l_gb_fct_rec_typ,N_CLAIM_COVERAGE_SK_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_CLAIM_SK_R,l_gb_fct_rec_typ,N_CLAIM_SK_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_EMPLOYEE_MED_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_EMPLOYEE_MED_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_EMPLOYEE_SS_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_EMPLOYEE_SS_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_EMPLOYER_MED_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_EMPLOYER_MED_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_EMPLOYER_SS_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_EMPLOYER_SS_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_FEDERAL_TAX_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_FEDERAL_TAX_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_GROSS_AMOUNT_R,l_gb_fct_rec_typ,N_GROSS_AMOUNT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_GROSS_WAGE_BASE_R,l_gb_fct_rec_typ,N_GROSS_WAGE_BASE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_GROUP_SEQ_R,l_gb_fct_rec_typ,N_GROUP_SEQ_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_LEGAL_EXPENSE_DIRECT_AMT_R,l_gb_fct_rec_typ,N_LEGAL_EXPENSE_DIRECT_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_LOAD_RUN_ID_R,l_gb_fct_rec_typ,N_LOAD_RUN_ID_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_MODAL_AMOUNT_R,l_gb_fct_rec_typ,N_MODAL_AMOUNT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_OTHER_EXPENSE_DIRECT_AMT_R,l_gb_fct_rec_typ,N_OTHER_EXPENSE_DIRECT_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_PAID_AMOUNT_R,l_gb_fct_rec_typ,N_PAID_AMOUNT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_PAID_CLAIM_BENEFITS_R,l_gb_fct_rec_typ,N_PAID_CLAIM_BENEFITS_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_PARENT_OBJECTNUM_R,l_gb_fct_rec_typ,N_PARENT_OBJECTNUM_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_PAY_AMOUNT_R,l_gb_fct_rec_typ,N_PAY_AMOUNT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_PRIMARY_PAYEE_R,l_gb_fct_rec_typ,N_PRIMARY_PAYEE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_SEQUENCE_NUMBER_R,l_gb_fct_rec_typ,N_SEQUENCE_NUMBER_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_SEQ_R,l_gb_fct_rec_typ,N_SEQ_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_SOURCE_SYSTEM_KEY_R,l_gb_fct_rec_typ,N_SOURCE_SYSTEM_KEY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_SOURCE_VERSION_SEQ_NUMBER_R,l_gb_fct_rec_typ,N_SOURCE_VERSION_SEQ_NUMBER_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_STATE_TAX_WITHHELD_AMT_R,l_gb_fct_rec_typ,N_STATE_TAX_WITHHELD_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_TAXABLE_BENEFIT_AMT_R,l_gb_fct_rec_typ,N_TAXABLE_BENEFIT_AMT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_TAXABLE_PERCENT_R,l_gb_fct_rec_typ,N_TAXABLE_PERCENT_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,N_WORKSHEET_OBJECT_NUM_R,l_gb_fct_rec_typ,N_WORKSHEET_OBJECT_NUM_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,T_CREATION_DATE_R,l_gb_fct_rec_typ,T_CREATION_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,T_EVENT_TIMESTAMP_R,l_gb_fct_rec_typ,T_EVENT_TIMESTAMP_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,T_LAST_MODIFIED_DATE_R,l_gb_fct_rec_typ,T_LAST_MODIFIED_DATE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_CATEGORY_DESC_R,l_gb_fct_rec_typ,V_BENEFIT_CATEGORY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_CATEGORY_R,l_gb_fct_rec_typ,V_BENEFIT_CATEGORY_R,DECODE -> UPPER
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_CODE_R,l_gb_fct_rec_typ,V_BENEFIT_GROUP_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_NAME_R,l_gb_fct_rec_typ,V_BENEFIT_DESCRIPTION_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_SUB_CATEGORY_R,l_gb_fct_rec_typ,V_BENEFIT_CATEGORY_R,DECODE -> UPPER
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_SUB_CODE_R,l_gb_fct_rec_typ,V_BENEFIT_CODE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMOUNT_TYPE_SUB_NAME_R,l_gb_fct_rec_typ,V_BENEFIT_DESCRIPTION_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_AMT_TYPE_SUB_CATEGORY_DESC_R,l_gb_fct_rec_typ,V_BENEFIT_CATEGORY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_BENEFIT_CATEGORY_R,l_gb_fct_rec_typ,V_BENEFIT_CATEGORY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_BENEFIT_CODE_R,l_gb_fct_rec_typ,V_BENEFIT_CODE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_BENEFIT_DESCRIPTION_R,l_gb_fct_rec_typ,V_BENEFIT_DESCRIPTION_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_BENEFIT_GROUP_R,l_gb_fct_rec_typ,V_BENEFIT_GROUP_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_CHECK_NUMBER_R,l_gb_fct_rec_typ,V_CHECK_NUMBER_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_CHECK_TYPE_R,l_gb_fct_rec_typ,V_CHECK_TYPE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_CLAIM_NUMBER_R,l_gb_fct_rec_typ,V_CLAIM_NUMBER_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_COVERAGE_CODE_R,l_gb_fct_rec_typ,V_COVERAGE_CODE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_COV_GROUP_ID_R,l_gb_fct_rec_typ,V_COV_GROUP_ID_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_CREATED_BY_R,l_gb_fct_rec_typ,V_CREATED_BY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_GROSS_BENEFIT_CODE_R,l_gb_fct_rec_typ,V_GROSS_BENEFIT_CODE_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_LAST_MODIFIED_BY_R,l_gb_fct_rec_typ,V_LAST_MODIFIED_BY_R,Direct
PKG Procedure,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R,PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,PKG_GRP_FULLLOAD_FCT_CLAIM_PAYMENT_DETAIL_R_PRC_FULLLOAD_FCT_CLAIM_PMT_DET_R__GROSS_BENEFIT,FCT_CLAIM_PAYMENT_DETAIL_GROSS_BENEFIT_R,V_LOB_TYPE_R,l_gb_fct_rec_typ,V_LOB_TYPE_R,Direct
